"acceptedName","specimenCount","propContemporary","logSpecimenCount","yearPublished","Threatened"
"Russula brunneola",171,0.467836257309941,5.14166355650266,1915,NA
"Russula brunneoviolacea",930,0.716129032258065,6.8351845861473,1930,NA
"Russula brunnescens",1,0,0,1946,NA
"Russula burgeae",1,0,0,1997,NA
"Russula burkei",7,0.428571428571429,1.94591014905531,1924,NA
"Russula burlinghamiae",31,0.580645161290323,3.43398720448515,1915,NA
"Russula caerulea",2241,0.804551539491299,7.71467747380093,1801,NA
"Russula californica",8,0.25,2.07944154167984,1961,NA
"Russula californiensis",59,0.542372881355932,4.07753744390572,1936,NA
"Russula cantharellicola",11,1,2.39789527279837,2014,NA
"Russula cascadensis",120,0.508333333333333,4.78749174278205,1964,NA
"Russula castellanoi",6,0.333333333333333,1.79175946922805,1961,"1"
"Russula cavipes",749,0.894526034712951,6.61873898351722,1893,NA
"Russula cernohorskyi",5,0,1.6094379124341,1935,NA
"Russula cerolens",411,0.878345498783455,6.01859321449623,1972,NA
"Russula cessans",1230,0.839837398373984,7.11476944836646,1950,NA
"Russula chlorineolens",14,0.285714285714286,2.63905732961526,1963,"1"
"Russula chlorinosma",9,0.222222222222222,2.19722457733622,1924,NA
"Russula chloroides",3345,0.849028400597907,8.11522197256233,1843,NA
"Russula cicatricata",160,0.525,5.07517381523383,1928,NA
"Russula cinerascens",19,0.315789473684211,2.94443897916644,1918,NA
"Russula cinereovinosa",8,0.75,2.07944154167984,2000,NA
"Russula claroflava",7548,0.783518812930578,8.92903790648844,1885,"0"
"Russula clavipes",789,0.863117870722434,6.67076632084587,1920,NA
"Russula clitocyboides",7,0.142857142857143,1.94591014905531,1901,NA
"Russula cochisei",3,1,1.09861228866811,2000,NA
"Russula consobrina",1810,0.680110497237569,7.50108212425987,1818,NA
"Russula corallina",49,0.73469387755102,3.89182029811063,1915,NA
"Russula corinthii-rubra",2,0,0.693147180559945,1915,NA
"Russula cortinarioides",3,1,1.09861228866811,2015,NA
"Russula crassotunicata",170,0.676470588235294,5.13579843705026,1938,NA
"Russula crataegorum",1,0,0,1945,NA
"Russula cremeirosea",9,0.666666666666667,2.19722457733622,1946,NA
"Russula cremeirubra",2,0,0.693147180559945,1946,NA
"Russula cremoricolor",363,0.955922865013774,5.89440283426485,1902,NA
"Russula crenulata",42,0.404761904761905,3.73766961828337,1913,NA
"Russula cristata",5,0.6,1.6094379124341,1962,NA
"Russula cristulispora",5,0.2,1.6094379124341,1941,NA
"Russula cuprea",601,0.693843594009983,6.39859493453521,1845,NA
"Russula curtipes",314,0.761146496815287,5.74939298590825,1935,NA
"Russula cyanescens",3,0.666666666666667,1.09861228866811,1842,NA
"Russula cyanoxantha",11206,0.770658575762984,9.32420462812523,1774,NA
"Russula cystidiosa",44,0.75,3.78418963391826,1940,NA
"Russula dadmunii",9,0.333333333333333,2.19722457733622,1948,NA
"Russula davisii",10,0,2.30258509299405,1918,NA
"Russula decipiens",562,0.709964412811388,6.33150184989369,1931,NA
"Russula decolorans",7881,0.786067757898744,8.97221007835365,1821,"0"
"Russula decora",1,0,0,1962,NA
"Russula delica",6788,0.699911608721273,8.82291162635412,1838,NA
"Russula densifolia",3586,0.673731176798661,8.18479265416508,1876,NA
"Russula diaboli",1,1,0,1958,NA
"Russula disparilis",19,0.157894736842105,2.94443897916644,1918,NA
"Russula dissimulans",214,0.691588785046729,5.36597601502185,1962,NA
"Russula dodgei",2,0,0.693147180559945,1935,NA
"Russula dryophila",10,0.6,2.30258509299405,1987,NA
"Russula dura",7,0.142857142857143,1.94591014905531,1924,NA
"Russula earlei",174,0.706896551724138,5.15905529921453,1903,NA
"Russula ellenae",6,0.833333333333333,1.79175946922805,1997,NA
"Russula ellipsospora",35,0.2,3.55534806148941,1939,NA
"Russula emetica",8789,0.677437706223689,9.08125621856465,1774,NA
"Russula exalbicans",891,0.674523007856341,6.79234442747081,1857,NA
"Russula extramaculata",38,0.368421052631579,3.63758615972639,1961,NA
"Russula faginea",625,0.7616,6.4377516497364,1967,NA
"Russula farinipes",1115,0.63677130044843,7.01660968389422,1893,NA
"Russula fastigiata",6,0.5,1.79175946922805,2002,NA
"Russula favrei",1132,0.803003533568905,7.03174125876313,1979,NA
"Russula fellea",5129,0.779489179177227,8.54266598738927,1821,NA
"Russula ferrotincta",2,0,0.693147180559945,1945,NA
"Russula ferruginascens",5,0.4,1.6094379124341,1961,NA
"Russula firmula",1021,0.705190989226249,6.92853781816467,1940,NA
"Russula flaviceps",79,0.164556962025316,4.36944785246702,1901,NA
"Russula flavisiccans",95,0.726315789473684,4.55387689160054,1989,NA
"Russula flocculosa",10,0,2.30258509299405,1915,NA
"Russula floridana",2,0,0.693147180559945,1940,NA
"Russula foetens",9297,0.744756373023556,9.13744704645586,1796,NA
"Russula foetentula",140,0.485714285714286,4.9416424226093,1907,NA
"Russula fontqueri",258,0.666666666666667,5.55295958492162,1936,NA
"Russula fosteriana",5,0,1.6094379124341,1943,NA
"Russula fragilis",5565,0.661635220125786,8.62425226370964,1762,NA
"Russula fragiloides",18,0.777777777777778,2.89037175789616,1946,NA
"Russula fragrantissima",332,0.783132530120482,5.80513496891649,1967,NA
"Russula fucosa",76,0.328947368421053,4.33073334028633,1924,NA
"Russula fulvescens",21,0.19047619047619,3.04452243772342,1915,NA
"Russula fulvispora",15,0.466666666666667,2.70805020110221,1963,NA
"Russula furcata",98,0.0510204081632653,4.58496747867057,1796,NA
"Russula furcatifolia",1,0,0,1943,NA
"Russula fuscorubroides",222,0.936936936936937,5.40267738187228,1915,NA
"Russula fuscoviolacea",1,0,0,1961,NA
"Russula gilkeyae",30,0.2,3.40119738166216,1935,NA
"Russula gilva",16,0.1875,2.77258872223978,1928,NA
"Russula glaucescentipes",2,0.5,0.693147180559945,1943,NA
"Russula glutinosa",3,1,1.09861228866811,1999,NA
"Russula gracilis",150,0.173333333333333,5.01063529409626,1915,NA
"Russula gracillima",2163,0.719833564493759,7.67925142595306,1931,NA
"Russula graminea",71,0.901408450704225,4.26267987704132,2012,NA
"Russula granulata",139,0.316546762589928,4.93447393313069,1901,NA
"Russula granulosula",2,0,0.693147180559945,1943,NA
"Russula grata",3337,0.760263709919089,8.11282747875137,1893,NA
"Russula graveolens",1539,0.808966861598441,7.33888813383888,1882,NA
"Russula grisea",1327,0.574227581009797,7.19067603433221,1786,NA
"Russula grundii",3,0.666666666666667,1.09861228866811,1997,NA
"Russula helodes",86,0.511627906976744,4.45434729625351,1929,NA
"Russula henningsii",79,0.367088607594937,4.36944785246702,1899,NA
"Russula heterophylla",2328,0.714776632302406,7.75276480885133,1801,NA
"Russula heterospora",17,0,2.83321334405622,1934,NA
"Russula heterosporoides",2,0,0.693147180559945,1945,NA
"Russula hibbardae",20,0.15,2.99573227355399,1921,NA
"Russula hixsonii",26,0.961538461538462,3.25809653802148,1943,NA
"Russula humidicola",61,0.442622950819672,4.11087386417331,1915,NA
"Russula hunsuckeri",2,0.5,0.693147180559945,1963,NA
"Russula hydrophila",156,0.814102564102564,5.04985600724954,1958,NA
"Russula idahoensis",8,0,2.07944154167984,1961,"1"
"Russula imitatrix",14,0.214285714285714,2.63905732961526,1975,NA
"Russula incarnaticeps",12,0.416666666666667,2.484906649788,1940,NA
"Russula inconstans",13,0,2.56494935746154,1936,NA
"Russula inedulis",1,0,0,1945,NA
"Russula inopina",7,0.857142857142857,1.94591014905531,1964,NA
"Russula insignis",304,0.838815789473684,5.71702770140622,1888,NA
"Russula integra",6639,0.77978611236632,8.80071662871916,1753,NA
"Russula intermedia",1234,0.635332252836305,7.11801620446533,1888,NA
"Russula iodiolens",19,0.105263157894737,2.94443897916644,1963,NA
"Russula ionochlora",1249,0.813450760608487,7.13009851012558,1952,NA
"Russula kellyi",4,0,1.38629436111989,1924,NA
"Russula laccata",589,0.621392190152801,6.37842618365159,1955,NA
"Russula laeta",203,0.689655172413793,5.31320597904179,1952,NA
"Russula laricina",229,0.764192139737991,5.43372200355424,1920,NA
"Russula lateralipes",1,0,0,1999,NA
"Russula lentiginosa",11,1,2.39789527279837,2003,NA
"Russula lepidiformis",8,0.125,2.07944154167984,1938,NA
"Russula leucomodesta",4,0,1.38629436111989,1958,NA
"Russula levispora",1,0,0,1943,NA
"Russula levisporiformis",2,0,0.693147180559945,1946,NA
"Russula levyana",4,0.25,1.38629436111989,1945,NA
"Russula lilacea",762,0.586614173228346,6.63594655568665,1877,NA
"Russula lilacipes",15,0.266666666666667,2.70805020110221,1939,NA
"Russula lividirosea",2,0,0.693147180559945,1940,NA
"Russula ludoviciana",6,0.666666666666667,1.79175946922805,1989,NA
"Russula luteispora",12,0.416666666666667,2.484906649788,1945,NA
"Russula lutensis",49,0.346938775510204,3.89182029811063,1940,NA
"Russula luteobasis",15,0.466666666666667,2.70805020110221,1904,NA
"Russula luteofolia",4,0.75,1.38629436111989,2002,NA
"Russula luteotacta",1004,0.705179282868526,6.91174730025167,1922,NA
"Russula lutescentifolia",2,0,0.693147180559945,1946,NA
"Russula macrocystidiata",88,0.738636363636364,4.47733681447821,1973,NA
"Russula macropoda",16,0.25,2.77258872223978,1940,NA
"Russula maculata",1022,0.657534246575342,6.92951677076365,1878,NA
"Russula maculosa",5,0,1.6094379124341,1943,NA
"Russula magna",6,0,1.79175946922805,1918,NA
"Russula magnifica",18,0,2.89037175789616,1903,NA
"Russula marginata",6,0,1.79175946922805,1936,NA
"Russula mariae",753,0.52191235059761,6.62406522779989,1872,NA
"Russula marshalliorum",35,0.4,3.55534806148941,1961,NA
"Russula mattiroloana",25,0.36,3.2188758248682,1897,NA
"Russula mattsmithii",7,0.142857142857143,1.94591014905531,1961,NA
"Russula maxima",37,0.027027027027027,3.61091791264422,1915,NA
"Russula medlockii",1,0,0,1986,"1"
"Russula melliolens",523,0.640535372848948,6.25958146406492,1889,NA
"Russula mendocinensis",4,0.75,1.38629436111989,1997,NA
"Russula mexicana",52,0.692307692307692,3.95124371858143,1911,NA
"Russula michiganensis",21,0.714285714285714,3.04452243772342,1962,NA
"Russula microspora",3,0,1.09861228866811,1940,NA
"Russula minutula",187,0.598930481283422,5.23110861685459,1920,NA
"Russula modesta",123,0.642276422764228,4.81218435537242,1907,NA
"Russula montana",80,0.6625,4.38202663467388,1975,NA
"Russula monticola",13,0.461538461538462,2.56494935746154,1899,NA
"Russula mordax",64,0.59375,4.15888308335967,1936,NA
"Russula murina",8,0.125,2.07944154167984,1936,NA
"Russula murrillii",83,0.698795180722892,4.4188406077966,1913,NA
"Russula mussooriensis",1,0,0,1983,NA
"Russula mustelina",1635,0.664831804281346,7.39939808333135,1838,NA
"Russula mutabilis",86,0.825581395348837,4.45434729625351,1940,NA
"Russula mutantipes",1,0,0,1946,NA
"Russula nana",1193,0.62699077954736,7.08422642209792,1939,NA
"Russula nancyweberae",3,0.666666666666667,1.09861228866811,1963,NA
"Russula nauseosa",2094,0.712034383954155,7.64683139143048,1801,NA
"Russula nigrescentipes",11,0.454545454545455,2.39789527279837,1906,NA
"Russula nitida",2231,0.657104437471986,7.71020519443253,1801,NA
"Russula nobilis",5200,0.8175,8.55641390456952,1920,NA
"Russula novispora",2,0,0.693147180559945,1944,NA
"Russula obscuriformis",1,0,0,1945,NA
"Russula obtecta",1,0,0,1940,NA
"Russula ochraleucoides",14,0.5,2.63905732961526,1918,NA
"Russula ochroleuca",6191,0.826199321595865,8.73085190351923,1801,NA
"Russula ochroleuciformis",2,0.5,0.693147180559945,1946,NA
"Russula ochroleucoides",191,0.575916230366492,5.25227342804663,1917,NA
"Russula odorata",477,0.729559748427673,6.16751649088834,1950,NA
"Russula odorifera",1,0,0,1961,NA
"Russula olida",1,0,0,1963,NA
"Russula olivacea",1955,0.767774936061381,7.57814547241947,1774,NA
"Russula operta",34,0.5,3.52636052461616,1924,NA
"Russula oregonensis",13,0.0769230769230769,2.56494935746154,1941,NA
"Russula ornaticeps",63,0.523809523809524,4.14313472639153,1921,NA
"Russula orsonmilleri",10,0.6,2.30258509299405,1963,NA
"Russula pacifica",1,0,0,1997,NA
"Russula pallescens",99,0.828282828282828,4.59511985013459,1889,NA
"Russula pallidospora",88,0.534090909090909,4.47733681447821,1962,NA
"Russula paludosa",6231,0.76697159364468,8.73729211254422,1891,"0"
"Russula palustris",18,0,2.89037175789616,1901,NA
"Russula pantoleuca",4,0.25,1.38629436111989,1958,NA
"Russula parazurea",2509,0.806297329613392,7.82763954636642,1931,NA
"Russula parksii",8,0.125,2.07944154167984,1961,NA
"Russula partirosea",3,0,1.09861228866811,1946,NA
"Russula parvovirescens",413,1,6.02344759296103,2006,NA
"Russula parvula",4,0,1.38629436111989,1915,NA
"Russula pascua",262,0.50381679389313,5.5683445037611,1940,NA
"Russula paxilloides",9,0.222222222222222,2.19722457733622,1902,NA
"Russula peckii",147,0.476190476190476,4.99043258677874,1943,NA
"Russula pectinata",521,0.255278310940499,6.25575004175337,1791,NA
"Russula pectinatoides",1686,0.683274021352313,7.4301141385618,1907,NA
"Russula pelargonia",914,0.771334792122538,6.81783057145415,1941,NA
"Russula perlactea",44,0.75,3.78418963391826,1943,NA
"Russula perplexa",7,0.285714285714286,1.94591014905531,1918,NA
"Russula persicina",693,0.632034632034632,6.5410299991899,1845,NA
"Russula persobria",2,0,0.693147180559945,1939,NA
"Russula pervirginea",4,0,1.38629436111989,1946,NA
"Russula pilosa",4,0,1.38629436111989,1935,NA
"Russula pinetorum",2,0,0.693147180559945,1939,NA
"Russula piniamans",2,0,0.693147180559945,1963,NA
"Russula pinicola",4,0,1.38629436111989,1943,NA
"Russula pinophila",3,0.333333333333333,1.09861228866811,1945,NA
"Russula placita",64,0.21875,4.15888308335967,1936,NA
"Russula polycystis",8,0.5,2.07944154167984,1940,NA
"Russula polyphylla",32,0.34375,3.46573590279973,1898,NA
"Russula praeclavipes",6,0,1.79175946922805,1943,NA
"Russula praecompacta",2,0.5,0.693147180559945,1945,NA
"Russula praeformosa",2,0,0.693147180559945,1943,NA
"Russula praefragilis",3,0,1.09861228866811,1946,NA
"Russula praepalustris",1,0,0,1946,NA
"Russula praerubra",10,0,2.30258509299405,1943,NA
"Russula praerubriceps",4,0,1.38629436111989,1943,NA
"Russula praetenuis",5,0,1.6094379124341,1943,NA
"Russula praeumbonata",11,0.636363636363636,2.39789527279837,1921,NA
"Russula primaverna",2,1,0.693147180559945,1999,NA
"Russula pseudo-olivascens",121,0.570247933884298,4.79579054559674,1929,NA
"Russula pseudodelica",48,0.1875,3.87120101090789,1926,NA
"Russula pseudofoetens",10,0,2.30258509299405,1945,NA
"Russula pseudointegra",1167,0.777206512425021,7.06219163228656,1907,NA
"Russula pseudolepida",69,0.217391304347826,4.23410650459726,1940,NA
"Russula pseudopeckii",13,0.769230769230769,2.56494935746154,1998,NA
"Russula pubescens",257,0.696498054474708,5.54907608489522,1905,NA
"Russula puellaris",5255,0.720647002854424,8.56693528331105,1838,NA
"Russula puellula",206,0.655339805825243,5.32787616878958,1937,NA
"Russula pulchra",62,0.693548387096774,4.12713438504509,1918,NA
"Russula pulverulenta",124,0.508064516129032,4.82028156560504,1902,NA
"Russula pungens",15,0.2,2.70805020110221,1918,NA
"Russula purpureomaculata",19,0,2.94443897916644,1970,NA
"Russula purpurissata",21,0.428571428571429,3.04452243772342,1996,NA
"Russula pusilliformis",5,0,1.6094379124341,1945,NA
"Russula raoultii",639,0.663536776212833,6.45990445437753,1886,NA
"Russula redolens",51,0.705882352941177,3.93182563272433,1921,NA
"Russula regalis",2,0,0.693147180559945,1940,NA
"Russula rhodopus",2223,0.726945569050832,7.7066129139642,1928,NA
"Russula rimosa",4,0.5,1.38629436111989,1945,NA
"Russula risigallina",5212,0.709324635456638,8.55871893824474,1778,NA
"Russula robinsoniae",23,0.260869565217391,3.13549421592915,1915,NA
"Russula rogersii",17,0.0588235294117647,2.83321334405622,1961,NA
"Russula rolfalexii",36,0.388888888888889,3.58351893845611,1961,NA
"Russula romagnesiana",14,0.357142857142857,2.63905732961526,1964,NA
"Russula romellii",1923,0.767550702028081,7.56164174558878,1910,NA
"Russula rooseveltiana",4,0,1.38629436111989,1943,NA
"Russula rosea",4213,0.69000712081652,8.34593026197902,1796,NA
"Russula roseipes",630,0.668253968253968,6.44571981938558,1876,NA
"Russula roseitincta",3,0.333333333333333,1.09861228866811,1940,NA
"Russula roseomaculata",14,0,2.63905732961526,1961,NA
"Russula rubellipes",13,0.846153846153846,2.56494935746154,1998,NA
"Russula rubescens",218,0.454128440366972,5.38449506278909,1914,NA
"Russula rubrifolia",1,0,0,1940,NA
"Russula rubripurpurea",10,0.1,2.30258509299405,1943,NA
"Russula rubroalba",180,0.755555555555556,5.19295685089021,1932,NA
"Russula rugulosa",76,0.407894736842105,4.33073334028633,1902,NA
"Russula russuloides",8,0,2.07944154167984,1907,NA
"Russula sanguinaria",1056,0.714962121212121,6.96224346426621,1801,NA
"Russula sanguinea",4139,0.794153177095917,8.32820949174873,1781,NA
"Russula sardonia",4119,0.78344258315125,8.32336569443608,1796,NA
"Russula seminuda",178,0.606741573033708,5.18178355029209,1898,NA
"Russula seperina",127,0.708661417322835,4.84418708645859,1912,NA
"Russula sericella",3,0,1.09861228866811,1945,NA
"Russula sericeonitens",90,0.355555555555556,4.49980967033027,1909,NA
"Russula serissima",30,0.0666666666666667,3.40119738166216,1910,NA
"Russula setchelliana",1,0,0,1961,NA
"Russula setigera",4,0,1.38629436111989,1939,NA
"Russula shafferi",139,0.244604316546763,4.93447393313069,1961,NA
"Russula sierrensis",10,0.3,2.30258509299405,1997,NA
"Russula silvestris",1051,0.735490009514748,6.95749737087695,1924,NA
"Russula silvicola",245,0.620408163265306,5.50125821054473,1975,NA
"Russula similaris",16,0.125,2.77258872223978,1961,NA
"Russula simulans",41,0.024390243902439,3.71357206670431,1921,NA
"Russula singaporensis",31,0.258064516129032,3.43398720448515,1914,NA
"Russula smithii",7,0.428571428571429,1.94591014905531,1938,NA
"Russula sordida",72,0,4.27666611901606,1906,NA
"Russula sororia",615,0.613008130081301,6.42162226780652,1889,NA
"Russula spataforae",5,0,1.6094379124341,1961,NA
"Russula sphagnophila",501,0.646706586826347,6.21660610108486,1909,NA
"Russula squalida",130,0.0384615384615385,4.86753445045558,1888,NA
"Russula stevemilleri",4,0,1.38629436111989,1899,NA
"Russula stewartii",13,0.615384615384615,2.56494935746154,1975,"1"
"Russula stipitata",3,0,1.09861228866811,1962,NA
"Russula stricklandiorum",34,0.588235294117647,3.52636052461616,1963,NA
"Russula stricta",11,0.272727272727273,2.39789527279837,1912,NA
"Russula stuntzii",51,0.843137254901961,3.93182563272433,1979,NA
"Russula subabietis",57,0.456140350877193,4.04305126783455,2000,NA
"Russula subacris",11,0.181818181818182,2.39789527279837,1940,NA
"Russula subalbidula",13,0.307692307692308,2.56494935746154,1941,NA
"Russula subalutacea",18,0.388888888888889,2.89037175789616,1915,NA
"Russula subbrunneipes",2,0,0.693147180559945,1945,NA
"Russula subcarnicolor",1,0,0,1946,NA
"Russula subcremeiceps",2,0.5,0.693147180559945,1946,NA
"Russula subcyanoxantha",9,0.111111111111111,2.19722457733622,1943,NA
"Russula subdensifolia",4,0.5,1.38629436111989,1941,NA
"Russula subflava",1,0,0,1941,NA
"Russula subfloridana",5,0.2,1.6094379124341,1946,NA
"Russula subfoetens",955,0.789528795811518,6.86171134048073,1873,NA
"Russula subfragiliformis",12,0.0833333333333333,2.484906649788,1943,NA
"Russula subfulva",22,0.0909090909090909,3.09104245335832,1961,NA
"Russula subglauca",4,0.5,1.38629436111989,1943,NA
"Russula subgraminicolor",31,0.806451612903226,3.43398720448515,1943,NA
"Russula subgranulosa",1,0,0,1940,NA
"Russula subincarnata",1,0,0,1941,NA
"Russula sublevispora",20,0.4,2.99573227355399,1940,NA
"Russula subloculata",75,0.253333333333333,4.31748811353631,1961,NA
"Russula subluteobasis",1,0,0,1943,NA
"Russula subnigricans",117,0.564102564102564,4.76217393479776,1955,NA
"Russula subobscura",8,0.125,2.07944154167984,1939,NA
"Russula subochracea",20,0.25,2.99573227355399,1963,NA
"Russula subochroleuca",1,0,0,1938,NA
"Russula subochrophylla",16,0.25,2.77258872223978,1938,NA
"Russula subolivacea",2,0,0.693147180559945,1963,NA
"Russula subpavonina",2,0,0.693147180559945,1946,NA
"Russula subpruinosa",3,0.666666666666667,1.09861228866811,1945,NA
"Russula subpunctata",33,0.757575757575758,3.49650756146648,1918,NA
"Russula subpurpurea",2,0.5,0.693147180559945,1999,NA
"Russula subpusilla",5,0,1.6094379124341,1941,NA
"Russula subrosacea",2,0,0.693147180559945,1963,NA
"Russula subrubens",356,0.671348314606742,5.87493073085203,1940,NA
"Russula subrubescens",2,0,0.693147180559945,1940,NA
"Russula subsericeonitens",9,0.333333333333333,2.19722457733622,1939,NA
